a-hash,artist,related-all,r1,r2,r3,r4,r5
98b50aa75c87e32b1373a512ceb72a0ea91925cf8856b7c99ede1f5effd5888b,"Youssou N'dour & Neneh Cherry","Youssou N'dour;Neneh Cherry","Youssou N'dour","Neneh Cherry"
578edfcf1860802177cf0e1bedca12c95961b014a8cfda2845bf2014d04c5101,"Deep Purple",
31724091b72ac3daf3270737d28a27c4ce2bdcab589dc50a1bd612cbd0fa81d9,"Chris Isaak",
8c8b0fbcfb0119305993f1eea5c2890b4ec3384d72987f535b3b9b14253cf684,"Stray Cats",
bc5d9af6403fd50d6586ded2b88211ff7701f2f12a16d740662ed3b44ad36367,"Per Gessle",
3f8a54e93d1275fcda896f9bcf01559f36f80b6ad6792dde17ebd2d8ec8ed09a,"Kylie Minogue",
4be5315c00fedd738801585d5272ff1b56717f07b3fd7cddb7d345d18a68ea4d,Blondie,
07f8b5248d0cd67004dab788c1365527aa273686c65132747399b6fb8e2d323b,"Johan Becker",
15b751fb52687e49a175e9d9bb50e3f7ce83403bb70633f575da4ccb0ba60b94,"Biffy Clyro",
521689e308bc73b874536e919d3ab5fbdc8b30e16b33207c588a0c523399cfc8,"Joe Satriani",
b24cda89cf71289e7d36ad856d74cec30e01001acad1cbd4edbc6f9c5e2f3708,"Hampus Carlsson",
8f79deceeb651ebf8312d502a0a1625d5ff8126e146d7ebf78bc85edf52f38fb,"Nichelle Nichols",
54b41964f4005057a8976e77522aa10fe38f1b1ddd06d96945ac77871745215e,"Rod Stewart",
060abbc69a87a0682d98e8eab02b047e306c8b7c82819aa2b0131239f395e6cb,"Bob Marley & The Wailers","Bob Marley;The Wailers","Bob Marley","The Wailers"
301b4b62c4bc808edc50bc3029e23af8f637f10c5b674e61b4b46238ae4f2d80,"Pappas Eget Band",
bfd358aafea558264be9dd0fbf511408ae3cc1e5d0a2d8f54deb7c139ec6d19b,Laleh,
53682acb659d1e8d5efbb93f053624aa753bc240c4111280a1f652ac4bb5c7a8,"Elvis Presley",
95ad6897abd4e239fc114727421e1acb3883ea4fb343cbce2694e37b1b8ec9d4,"Roxy Music",
12422a1a8f7146674ce31fe336199bf3d558ff66b0bb017a24fd17bfd60c29fa,"Michael Bublé & Bryan Adams","Michael Bublé;Bryan Adams","Michael Bublé","Bryan Adams"
daff55f9e72a9451cda79e27f6b1e611981c5827ed3b6072cf0af22d68cd851e,"Sheryl Crow",
bf4c3e67ba50719ee1a18192b3f0448fefc4500573fe9f37bf551a8f9a52369b,"Tom Jones & Nina Persson","Tom Jones;Nina Persson","Tom Jones","Nina Persson"
88be101d0a94f7004735a6260f1760abbb8be6e02652f55861e47ae8a3926218,"Edwin Starr",
cc13866244f540707744e4625bb90991841f2325188ac6765477e116194cba19,"Lionel Richie & Shania Twain","Lionel Richie;Shania Twain","Lionel Richie","Shania Twain"
7ed2e876383c730cb9bc902f4b76f9913eba5ac59846296b955abbf31be5dc2b,"The Pointer Sisters",
b1ef2133a7fa8eb26423cf550e23c65c484eee7ebc9d583cfb6e1d77a1c0ec1a,"Amanda Fondell",
3826ba0a85bf1e04a09bb6a9adad20d5938f008108c53bc5c5e4dc64ddb035b6,Panetoz,
bc5b4b89d427e6b62b628a7652acb79bb7d37e93c81cd63be31be6a548d2a003,Abba,
