a-hash,artist,related-all,r1,r2,r3,r4,r5
68779b6c114acdc80b6cd3a5f636f3292495413ac984eb14c2256c57bbf1e961,"Billy Talent",
3d534759e9801870e96f75500c90fa6a3c9c5a73387bb42ce8e30f2075f791d1,Birdy,
8a0eba06cea66555076e653383df180012e7e9fb81bd6f32edbe4998be4c80c6,"Kanye West & Dwele","Kanye West;Dwele","Kanye West",Dwele
9f18fbdceb57abea5443e361096bbc2773bb2eb1f79b4e6fefd278776688869b,Röyksopp,
d8bc7fce0a8a25353c7ca09037294bc2ab369984b8f9c350c69c84904c1a603b,Nonono,
5b97d71808810bb4f0f63905c645e6eeb60b1b77994d8391652e3f2ea4a8c223,Medina,
f5fea8ab74706658366462362423f029bbf46acadd8f2c8bdf1221266089a792,Matisyahu,
c2ce09cb217d8d65cc7085546021ff3468401b68b634e963323f2bdfe030bc8e,"Taylor Swift",
7188d9a5edc7007acf4e909b51581862dc679a54f48767f1b168a1baa69ad2cf,"Major Lazer & Busy Signal & The Flexican & Fs Green","Major Lazer;Busy Signal;The Flexican;Fs Green","Major Lazer","Busy Signal","The Flexican","Fs Green"
a1504ee0d26ed88e2485e7de9f886df714a487f7df66eba79110e0c7b91303eb,"James Blunt",
9d4351c3bba9d5a6fdf10630e955362510a5170b73e36b5fd11a665f3d3b6f27,"Snoop Lion & Drake & Cori B.","Snoop Lion;Drake;Cori B.","Snoop Lion",Drake,"Cori B."
c07ba24d3bcababc43f6ed23a91279c7e457d12445c137a9c58b5dc1034e35a8,"Daft Punk",
ea356e1be2d1da9e0d542870c183d5c8752478ea1748982fb05ef527a59f1a83,Paramore,
3457b87ca73edeaee54676a41fd0f72e343c69c06bfd66cb85bd7d05455fb37f,"Robin Thicke & T.i. & Pharrell","Robin Thicke;T.i.;Pharrell","Robin Thicke",T.i.,Pharrell
99793c479e9d722490d2f92d9b09bb09ab8024247f25a31ba699b86d2934bb76,Mew,
c862b85b311cc7a3489fa07b305e9226df3ca1f2ca4546cbfe33de06f8bb3c22,Loreen,
559b717777af71f8d57a9336b462ec3f89e888364e45f2dda5f6fa0fef6a88f8,Promoe,
5fa6e8508fb9cfd5814f1401500fe736d05a94351ebc50fa0b2572cb4a04d9f2,Muse,
cc37a408a1a7acfbb22766e0073ee7f083095c30e0e2b3249f5ed65ae32818c4,Akon,
27ee42e7977c3b1351f844901a415829ffc3ac52b040e31ef5c06ddd9ac1a434,"Kings Of Leon",
2971fcc0e3b1b863e4c0ee7d9ac218c94ca9b3698d19d31b2a2abb845308ffc7,Fugees,
3fcd320b0f8a5307f08485fcc1709d267dc0b7d16523d370b11f78dc8d252b52,"Emmelie De Forest",
25399ee06eba86d26fc559010b95ce35b59fbd03fc1043cbdbd31e54b5da4546,"Arctic Monkeys",
58efb1faec0db07ba15f21568b852ea59b3fc07eb4d8e255e26fdcf5d9c2487d,"Sturm Und Drang",
588c1cc8e4c8fa407c203639484fe4272ee7e16fd5b64ec1f512b46afd45adf7,"Veronica Maggio",
8da5eabd078493130999082924849388250574e1c82de403cc8e74daed80b72c,"Hardcore Superstar",
0bd9dc8503b06c5f7ec9cd6945df0098860066186cccfe4667123a99851217f3,"Paloma Faith",
c54506b80e45c9f164265f1079cb4cacc5005ac82c8fe858057fa2449e8357e1,"Will.i.am & Eva Simons","Will.i.am;Eva Simons",Will.i.am,"Eva Simons"
5dac8e33b0f7577dc272d342dbb7bd2f859d449c2e408b4ad7dc930360c1ceb7,"Kim Cesarion",
a7102a694508269d22d2a4d51c090adea856e0261d3051a6b98b661310613850,"Eminem & Rihanna",Eminem;Rihanna,Eminem,Rihanna
7d94a758fa99a58111ab847cb7855abbaa06445e2eb6024e35b6f8c88095341a,"Markus Krunegård",
a59392b841c7ebbfbeffdf937299acde39e84bd426c33936cde2f06f574fb9b6,"Reckless Love",
f2161e313b584979f73abad49882cd6690d4b8dc92f78ce7ff23d238c53cdc8d,"Mutya Buena",
e99c90db87c0e400832edcedcc1b14e33cff7559988f4d7032337e17401b2945,Train,
9919cbb0ca7cdcd70d0df691d185dcb0fc79df99c3a4c5efdcc2311f24b660bc,"Far East Movement & Cover Drive","Far East Movement;Cover Drive","Far East Movement","Cover Drive"
20da6c97c52892bf969ebf449a93e40cdc8e8dd0b6ccd796b639a4cedfdb57a9,Avicii,
58b04c8f796915e011835de56c50c4e03e43b9c7f733bf193e3960c7d37a0d63,Timbuktu,
58067453044a2c579547575e1e36ac8aa7e6deb087e70799d1fc4c1c06b78a02,"Pitbull & Christina Aguilera","Pitbull;Christina Aguilera",Pitbull,"Christina Aguilera"
cf7a0a2877d41934c0549c7b0f5a482677a9e0a6ab2f8f44d06920feb78b4b4c,Skrillex,
407c713a7e86775afc1753d4678fed839d1712bdaca65611a6c1d33cfa2d0236,Maskinen,
5ea10374f43f3c043e2ea28970a396f5017f8875509da900622442ca85d588fd,"Tom Odell",
690044fa6191d30ef8348b91bec4e939d367a1d3a389cbe01a11319a628707ec,"Green Day",
a00ed2d7a35499efd88e553ca5b62b6c6d65e840ddecb5eecbad07f8637f3a75,Milow,
6d3345015d1a49f4620af919d07722664781735466f9955bdd25da4a1749943e,"30 Seconds To Mars",
199e3918a2a0cdc793232299a9e8ed81d7918381fcf0bf4e89e06faf0a45766f,Madonna,
258bb27090316e790deebfd160c25187fe808f64dc10ac4759c1aa9715bb13eb,"The Sounds",
5049d5f360b4219e58f2a857f6d0280bee83249c569f82f997bcff3fdb4f0c01,"Phillip Phillips",
cf7cb4feff99ea9788933512d2bbae05eafcadbd5893b4f0dcdaedc4ba53e131,Lcmdf,
eeec16e8aeef1aefde660b5a4e2c488dbbfedb17c1c53ac337a9479e9a8d28e1,"James Morrison",
d96d14f5564eeb355178395b04cdb970c3dc8d01f54d1b7adf0288820457899c,Kent,
9d2b253bb56f66af1e065aad9e72eefa09d18d4c1ee1eaa59d2863ca2de29f43,"Kapten Röd",
5c5aefb473745c2799a579b8a0790024732eba6be6451d0722434b817773b96b,"Norlie & Kkv",Norlie;Kkv,Norlie,Kkv
c677fedcf21cc19bd83d8521c07bdd0b8dade7c5b4f971cf93f02d5826eb9f12,"Maroon 5",
f563b55006e14db7369b0b9554f92cc5fb90c5a1fcb9235e9f61ac566caa46bf,Stiltskin,
b8b1fc4ca79f07d98f5ef453a2b7120f94e5d7eef2913a104082462976a7a735,Kesha,
73f4d6b573b7a3bceab1b430a211f8f74fa6c59dd064b855cf0e2a319ce77e0e,"Michael Monroe",
d5c87d8c840e85f22ae305092550b3942415b55dac5c0868dabf8ee00950def7,"Craig David",
4585ea506832b0291286c6a9bea1c5a33f6a822ad340db2427ed8c92d41df218,"Chris Cornell",
03fc6cca1d9943dc8890139c04fd842a5dbd957c6a149d9171d01dfed2ef794a,Takida,
141186c3874849cdb265d712dbb82bc7e5195ec36f9bfe626ab82e19bef858f1,"30 Seconds To Mars & Kanye West","30 Seconds To Mars;Kanye West","30 Seconds To Mars","Kanye West"
