sa-hash,a-hash,artist,song,count
ecffa08ca571840073cf6582c92f655697941c3f3c7be6c28359b8fbb9171b1d,7a9f54e97231c46774a44f22b21e11a41026cfeb4b3d6b446f38d6f7631b28eb,"Ry X",BERLIN,13
31763df6d7a01dd69e81e810003ab884da9aad291d318e40e276299ba3dde596,5a6cc2304de4edc3d9fee8e9bbbba36a6983b0ab7c0191036eec299a10d5a237,"Agnes Obel","The Curse",9
73bc6c454ddbb5f4ad1898d9d67aa5410780d86f2b5f614258849cf744232ab7,02e539d80cabe5702635a218eabd25fcc638ff3db48dadc83d3265c54ad1fc92,Duffy,"Stepping stone",11
7404512c494a89e67ba029ff3c0a8b7974ee253f6fc32dd902c2fd61032d632d,f128bd347e608511f751086184779e46257ed8c9badd090b7fe59f2bd70b733d,Junip,"Rope and summit",3
1afd4d96c7eaa7cac5eae68e194294946da9fc6b484009d3593a7c771555a844,b64711435cb4616ee68346f0e5e5c74b586691d2f7c47f24db1057a66e0a6ba9,Beck,"Lost cause",2
329ff0344374864f9df13ff8856276613372b6c24265a8733afaa82a46d95036,34bff991d8ee6bfa66ae0bbedbc9127ba4255ebeff02de6b80840369749b1a48,Nirvana,Polly,5
5995151f121cf151421fded5892c9128b7804bcc230cbd6574d17e05b6346a0d,2190746be73ccd122a957eec7f8ce08db54120a48f4cf8b3c27baac0fb9432b6,Ac/dc,"If you want blood (you've got it)",7
28f71c3c841d1dacb02a10f55a30ce710d2d6f8584493000510063072b552ac8,3fef6974cdbe75cc5eed55100ba90e11bfa680ab912c9bac94f5a34a017ee54a,Scorpions,"No one like you",7
e3823e02f7d2db3b17b7f46c9965a2d3303c4dc09e341945e3a1b8d1b893b683,79d4dd13c51d4e8ee66c1052402c3d97c70982e9e6091ae6846fda2c867a7d90,Kiss,"Cold gin",3
9f76c4ff82380cc14c0574392d76a19c4c4faa7fe421717145cced0023738cda,2c75c9b293a93df4d2d2cd684e1b65ee8f267168537297e944d97a656fd84193,"Lupe Fiasco","Put 'Em Up",2
81443c6c9d0f9d46450c86b904effb7ee7c521de9ccf13a5df1a59feeebc6aea,318920fc85b0ecff80ebb807f0c789ce52430de2081f9b40098f43b667e716fb,Eminem,"Bad Guy",1
850bd459e75fe25dfb1d665b47ceb39942d16ca6270492059d7cc6e569833eb0,15b68c1338b97bbcbcc4b168a46637aa462fff4110eea7fd80a4242d99f6dd78,"Highwon feat Ison & Fille & Aleks","Från Hjärtat",2
b347f0d8296d869ceecc2b27ec6e03cc5ad6b54c04054d259fc8fb6e4e7cf49a,37b6d25beb148bbdf33d60818a0071e967c9c3830c0d4a35364936766b1d846d,"Gang Starr","You Know My Steez",1
1076bc448d414ec7bfe116097402dac7aa67347a2002797d7867308da9881e71,e16a4b134e036ed2cb344f845ae97337ab7b0f9ec107782bce20fd575d1c0e8e,"Black Star",Re:DEFinition,1
eab2371095150030f4c66d427d3690827cb4571c952aef35ff228d2424624f79,25336ba244f8655760ed8322bb493683e2ca49eb2566c9bc34a066727c88ff44,"The Dream","Holy Love",1
dd7a04236c59e9c5dcec3ee26acf05307f16910d3cab18bbdd74bc52e2b40d59,7f2c7d0fafb8bfc1fed89d3b430cb91819862074af7b4c9829ab78afb3085aa7,"Petter & Agnes","Alla Vet",1
9847bca55321a3d2036541a3b8e010194203d964cdc8c55e2b2138758d2c9966,6259c8179b0d973034c95c924cb5c57e5fdd994ce5dd9ff50b19f1c9fbe9001a,Jay-Z,"Empire State of Mind",2
4d06897f5c005b6c8aaf78ec33f77b5520d58380d8646098958f4a761b3018a5,f773d39f119d9e06fd3596780b7debc760c1fcc42361961e6fb1d6c10fc57437,"Imagine Dragons","Bleeding Out",2
b553cca1abb007193903927813c7713e87f7f382395a69907bd0b38aabce22eb,ce84205ea795c1c353a14a968163e19c4130380765ccf2c4ddee1a7c934a0151,"K'naan feat Kirk Hammet","If Rap Gets Jealous",1
d7d7f03bd21637d411cc421f2b3b70ad9d2cc257a9580dc3d9608567281a55ff,381521190966274870334ba399afe4ccd9cb23f809273b93e51989c92f9f0cf2,Wale,"Simple Man",3
5e13343459268d3d942f1e9fbdde8f9bbea6b983fe5621ff84e97bcb28a774f9,78b8336b2033441df081b2fce2cd43adc397225c480afe0d230f490be86fa0cc,"Ne-Yo feat Wiz Khalifa","They Don't make Em Like You",1
8b3ed45e32d3b7f504791ac888d00f09cb45231bb559b20eacd3fa963ed5006b,9eb5d70ed15611328f71e863aab3b3227d4946250addf0bc60f19781f53e2ea6,Q-Tip,"Vivrant Thing",2
85a293e9c24779a9742309448d3d596d571006880308fb5ad8fcd88cf889c1ac,23f64325fc224f6267a7e5650d24e3c8aa3317037beb3fffea9ad83c9a0021f0,"Rick Ross feat Andre 3000",Sixteen,1
9f3054d63bc88d3efb7ad58a01ef9fce036615bf2961f1bd677a7fa5233ecaff,609f620c26e5f14832888e3780be6af7bcc0f46b9ec1eabfc000b3807a828118,"Kanye West",Spaceship,1
175634fe93fa8c04ee9135b8643457cddacd491fe1ad540e0c776c4c10936f42,f680a868f4ee5f6298b1e0518ffc82d7ea026ad6c5a5b7e19e5397896af24b22,"Ed Sheeran","The A-team",2
542238bade94098266841e592794aa0d1b7e15d2eb55598e747275da3aec6e92,c7651a3c0c693fa0e0072689f088bccc5ecf9b3bb961d80a260cacefb52c64e3,"Honors English",Crazay,1
556095088c800d70a1c3d8d4a228bc0aca76e619055600b5c49e3572326845c1,6aed8812d68d8790c6287f71c0ca63468d126fa14d28b57ae5c13e5545c36224,Drake,"The Motion",3
cdff313d6fbca8a54416cd38646b3ce3daf80dea6336bc85a9a2667a721b0e24,9b335e443875d2966f5e70c173df33754e8952bf9d0a30910c797391ec92709e,"Asap Rocky",Goldie,1
1dc6c6fbbda472107699c84db73ccf8a3ba2712721c21ffff9a1afeb77bce61b,edfcc5ca50a0ed21817771f45e1f41ea38564cd3632ce18cdc9e2c1587cf4ed0,"Jose Gonzalez",Heartbeats,24
e4ee66c0284b1aa97391a2a6e0970c344321b31b645e11aaf66bc3c74b791185,d96d14f5564eeb355178395b04cdb970c3dc8d01f54d1b7adf0288820457899c,Kent,"Gamla Ullevi",6
a02be7d54a3f721fe7d1292f996fb0a554448ef6c0ad8fca1e06b77939e7cbc8,1809b4edd27d71758e55e6ea7c9fe9cbb722f377813b328be1daf3354e629c2e,"Oskar Gyllenhammar",Förvirrad,8
1b1059844eac59a5b0f20d093ffbda0d5bd7bfb49bad01df2491d5016a8e40d1,af86cceecfa92f52bd92a6882e83de3419f21b23e54b639272d84ff6599c9350,Hets,"Du är också dum",7
9c26888354e735a9ee3e3b1666ce5057b0de7b1581f9c5822b2cc22f3180967c,37d20806f5567cd9c975953f834a4689c2ce73984958f4da82e376c71fd887c2,Petter,"Tar det tillbaka",6
2991bf8b57b27a16f9eb226faaad4a3a7dbd38bd72eedbbd47c9de842918eb58,d18dda18314c8db9d771b3e43d33ab968a3443d82b3f35a35681d229eedcc3c1,Haim,"Send Me Down",1
cc26e5c6af010b14247300b3fcd37019d0f29f283ae27eba7cdf58440f9270cc,101805113d0f32a7cd2b6590b29555d4f02afa1c1d7a5dcc3f4389eb6423ac6a,Zacke,Torgny,1
bf5688ada4c09b9359a4945f48b1a9ecba254f9e61484ea2fdf189f1b5d7b454,6eec0a85493f5c8a6e2899b63a6c3010ff8cc406f92e3a6c3b3ef6c0b04175db,"Justin Timberlake","Drink You Away",1
d35c434c323ac9dac9fb2ff01fb0dbfe3060b14805e60b87199defb8f357c810,54269387cda14d176a42ca95764f9694373d3afc9a437fba0b534da71250c88e,"Masters in France",Flexin,2
8d2572c64229719e78ad370fb20732587a9b58f17eaa5842dcdcae712ef6d335,318920fc85b0ecff80ebb807f0c789ce52430de2081f9b40098f43b667e716fb,Eminem,"Rhyme Or Reason",5
af3b3a76cdc120d4d5522850e88a7e40d084ace4c0af1f9730a6bf544e2fc5f9,503ecd0c933eeb6799022adc33d95d461d8b7acab9bb4ad5821abdb23814263a,M.I.A.,"Double Bubble Trouble",3
8da5478adb81c805c0586e84c9df0191bd5214e66fc6e0c87955f635bfac4f2d,503ecd0c933eeb6799022adc33d95d461d8b7acab9bb4ad5821abdb23814263a,M.I.A.,"Bring The Noize",3
8cb606a97ba2a883dd39401aab198fee34b70825a034adc2f0857d584144e2ed,7707a5920e35871c5370ba1f4b9a06d4f47400e8d24629e61607ae29f8fdc512,"The Weeknd",Pretty,1
ac9d11bdb4b0c8a15f884d1dd8c53a95e9117a2ce2a14ab2948db5e00c78f2c8,d1813902513161ffefce16f413842cd092ae3c95b1e0c5ee896582c9475dd02f,"Dr. Dre","The Next Episode",1
c286f2ed91a5ab2d90a7c89ce86c0e2b435c750fb03fae02796b5918865e3a63,101805113d0f32a7cd2b6590b29555d4f02afa1c1d7a5dcc3f4389eb6423ac6a,Zacke,"Värdegrundskursen feat. Promoe",1
5565d9e2e798a6904f4ac22c02d569ac22aab9a75f5b206fdd42b0a380ef5f38,3f7849a79df36d070e8f9cdfc0ddaa9cf07ef221182ee8044de9d7b8cd321194,Movits!,Motströms,1
a3f9359e717435c94310ba95c1016a463c8381a204006c97b5a7c1744bcd638a,9c0774f7e1e874b2993ffbfc15702017058d0839469266f637eeb87ca4beb320,RJD2,"Milk Tooth",1
1eb2672533865c89c10dd416ad8c050c692c623c3a3d4818c770419f526f044e,88871cc745ac7eac124489a62889082eef6cb8beef44dbcef41a8e685a0ba023,Technotronic,"Pump Up The Jam",2
5c1aa8e39c9334c4ba6d6cd6fbc4ad57280e6121858566ab0914ae0b53917c9a,9682a302b9922783cd63c2461a390de9a1858c7edb2f1698278111de9a688519,"Fatboy Slim","Build It Up, Tear It Down",1
6a609011a593401f29ac3bd434e1eab9c2133e339eaa25e6e8ba08105e3657ca,7e06801fc45d2e194313ceeda57d7ca1ad8b04955fbc570372176bafb9032a7e,"Dj Mehdi","Hot-O-Momo feat. Xanax",1
9e3ea0e4b2e3247f9e6f82a3d6c99633874566e70a2eecc56bbc373804353d26,7ac00183bdce9feaefc9018624bf4e899f417b5a9ebca9ccc2c6d7273044868f,Fdel,"Let The Beat Kick",1
d08225e1c168fe37a6498dfa9df21c95408cf3b2959486321e2f87ec3422f8d9,663294e94371aa2947a486cf05f010e7793991b9e8cc248751e8a9ad79d8cba3,"Flow Dynamics","Tremendo Boogaloo",1
7d4843012347a2888ad7c6660621a5fd3113454498d36b3ce3726429d286449b,eda2ac4646bd074d5b797a97666c5005e424371d47d22e05abdbe1ba2297fe46,"Hot Pants Road Club","My Queen (Hp.Stonji ´One Step Beyond´ Remix)",1
6f481f08dbc12c0188823a8c6f6100ca95442e8108196954b1fda51583a59f11,aa69b8212f3b109bebe0214ae6e0a62063146db81b93e3f9fe673f20b1e9683a,"Warren G",Regulate,1
942ade92f6d2fa664a0962ad31c84c80383c36fb1a7006ae616d9ce7b8d1c72c,3ce4ba55109c784ec81c39042e89a5bd4f17a9cd54e1f355aadbb4643dca8d5e,"Alicia Keys","Empire state of mind (part II) broken down",19
ddfdbc176e28a6bd6771aa89c766cfdf41b5780a592a92c0c038771ad0585987,daff55f9e72a9451cda79e27f6b1e611981c5827ed3b6072cf0af22d68cd851e,"Sheryl Crow","No one said it would be easy",11
5a6b69a885d9a7e30f97cf1c6dc53aef56c0c8d4a2e87d0da11654360738a8bc,db907cc6c2b7a7ea1c940dc3ba0bce80af306fe2ac4ee6d4d8017b0a3e12af80,"The Heartbeat Band","Hands That Built",87
ded16bcd991ca0e24d6d99211ddfac22536ab62a5372da69aaeaed9db46741e9,be41d8aaeead495fca5d6988897e925b204f3eba80df780be1560c5177da8818,"Foo Fighters","Monkey wrench",19
c86ff6373236c44745c5a35ca7af6469d18562ce07dd227b90ddb3837ef82eec,df2f9a5342c19ae7c94cf3f790677fd42a0aa44f620a682ddd98d1cdc9ce5102,Wham,"Last Christmas",36
451696eb99b710ac7eee9d1f228a968d9272cbbfd42ca06e46a8937028dfeace,b1ef2133a7fa8eb26423cf550e23c65c484eee7ebc9d583cfb6e1d77a1c0ec1a,"Amanda Fondell","All this way",56
1fc7c74feb7d1efde2004bf4914fc398df0880029a75bca93e8edbd068d2420c,aeee08c8401475f0019eba8a69c8b679d9520e2aa91c4b550836d1d764deeb1e,"Dead By April","Losing you",2
f0219e9f2ce7b987a770d6b908244a4df98ccd6998646e26c16562ce2876f71e,cd559ea0abca085ef144273caaf7266183bba222f39d894e74966fc04b8fff18,September,Satellites,2
a87648f29d42ce7a1eccacf3ad133ba2d5bd486f60e07224b1b4a965a9f6274d,0b10ee6e6e777830996fc5506044271cac07a14071f40fd3c62e4271bb755f06,"Pitbull & Kesha",Timber,354
6fdf31c63ef3b14c1e9572197192f02edcec594c0ed39bc5891d7fad9d8d1521,1fd78a86f5e0b345f499165514efd8b77a9f808750a98dd368cf25b59803660b,"Lars Allertz","Make you mine",43
c4a3fd1e6453c73d30a6f00085483ded8e2edae0698017c87b68c14522f2dff9,45a0ed58e9ccee86055e250e8257f7b89fc8252eb45864a3b2df97b484a19d0d,"Malcolm B. & Kim Cesarion","Vad du vill",263
badf2488926614764ecd79d6eae1ad21f422980a286ba3458d0b92b841c9a7b3,b2b37dff86b7e0dc9c16b8e676f24473cb1f2e3ff9ace4e2e7513fa70ccedc36,"Duran Duran","Girls on film",2
93b383bac8d88dae5505ef1e96f6913d94bb63e50e71938a7d125d5745ce6ed5,fc0eb829fd09a9d1ea44d1c9bf7326d3e581ffeba604a7d80657cdfb526b021b,"Lenno & Zak Waters","Show More Love",50
7c43982d2f3ab08916bdf85dcd909b52dd748a87dc6e626a32af34e20ed3dc13,578edfcf1860802177cf0e1bedca12c95961b014a8cfda2845bf2014d04c5101,"Deep Purple","Smoke on the water",7
5ff6abdfc70f96e0ec04697021925306b897b7132b8bfc74f3658e460a2247bb,eaae382a69d7d5896172897b69562c3215b65fa5d2e47bf9f8eaa751baab730b,"Apollo 440","Ain't talkin' 'bout dub",1
19611b880a65256353dfcaa7d357027460a0143e86a8cf26f63fcf154a72e046,7446a08e46ab04092434a4725e77dfc915bddaf7d8a01b179ade25fbb16297ca,Shakira,Rabiosa,2
11e66513a8c587369e058a9b245008649222590c75da4e5ecae61a49317eea76,199e3918a2a0cdc793232299a9e8ed81d7918381fcf0bf4e89e06faf0a45766f,Madonna,"Ray of light",1
5aae102fbba11bca656effbfaad72c256167462ad41fbae897784fe33f39e0f2,0942f9550bb1e719627baf2b87ef79f2ab6430e2bc1a10fd88e5899fb56efc74,Morcheeba,"The Sea",6
aa9309f6c5bfc81497bf4e0190fed419f1abd6481423f87a0ef1db139c6212d0,9f0033669380e5855ee3b3c598723b9998bcf3e3dc7eb96fbece48d125094646,"Oh Laura","Release me",5
c9c6c214976ccf2687e5ccecf85140041bc48c29b5402d3713abdfd3ee568240,3f30dc563a7cc35fd6d4058090b402ba209abb2a4330287caceb7302a05727e8,"Nick Cave & Kylie Minogue","Where the wild roses grow",6
9f0fd0dd3f4ecd40f25b125a21c70f765007b42d77c8e85d5e079cd005cb6064,7aad70c7f3df6b47abc97f13ed746a0aa524570d0d63eb440bb72074c9fd2695,"Jenny Wilson","The Wooden chair",12
c44474adc978ddb28958d9d8500530d403371b4ace0f8ddef390ff6528c22a61,efa5c429e09ce2ca53cdb759e1659e2bf8e05f62ba61701cd590aee5c034a8e6,"Bruno Mars","Talking to the moon",5
71c1b145c1cf4b5a08c6524f09652d0c773bf80e428b9434735e487a2ac84757,249c5d6657c7e64cdbbb8f7359ccb5b526030339e2f2605771388e892dd42613,"First Aid Kit",Blue,6
19ff5962830374d4e281adabc96a6439823f3e3caac5850f4513bfd4ca57723f,542f67b1938a205780866979b59f9bb2bb13105af5d407e8682bffc93ce8948a,"M Head","One night in Bangkok",2
117cd35b122defa50727133489ec9dc8140e54cc6f53f496c7b9f7a5307c8d6e,3eddf1c5995d20eda988311b6459c38d8dbcdc070e285e637cd07c6495056a37,"Apocalyptica & Adam Gontier","I don't care",13
7fa898a6d0c5da908ef005eff639ccccf27829d663ca16f0803bc105fd4031b6,a9e8982495b35d7dbc2e56a9e5ba3c22205c946e9d7065f2edb6403f2d95f8d5,Lordi,"Who's your daddy?",1
a3f75e2ac818e054868f3cecd1d3baadadb5ddddead397880002a2dcc698f4b7,27f23841027af12f78b3db7da6f2c67bd2a5a2bbd4869c32d4ee1a191687f568,"System Of A Down","Chop suey!",15
86764c3dc0dc52dfc516af64cd69346c97e85b08b968113910dec32642a769da,152f3cf45cb8ce525819b00f9bc84bb07eea31a1cf1da9bca423fd0e486296b5,"Mercyful Fate","Night Of The Unborn",1
98b08271171a6d51567bb21b09d99041cc4365a5b3389cd20d1588f413c1531d,e3d59a21e85d8b77d7e94c7b9d76d7b96b44e6f0f8812925dd69f667da3fec60,"The Kristet Utseende",Pervogenesis,1
1ad7e7d425a7ed4e78e11662d603bba13ced7eebf2bfc2574c21fed710093aa1,3fbb3852f8ce27dc27c927258666f7c8bb6e019707442a9b084b89a833c9e6f2,Hatesphere,Murderlust,1
17f8a1479f730ef9115df945cc1d97c4c9afdbf3e6950c7debc59c2d0e15fac8,203a3546591a08e88dc5eda8da51eac7416061b5ea2b7cf2c40a7d5fcd4dd684,"Leave's Eyes","Fading Earth",1
1225c52c07dada6e91c4e6d739c7d782fdd31326f83c8d22b23394a860fc0524,5104dd9c0203172674e0be58fbed14179d393da48acf380f0f14122a96d95e64,"Toxic Holocaust","Salvation Is Waiting",1
04ec7b1873bbd1ad215b96cf36eb63c63e328c11f8353b23435be5ccf4358ac7,3fbe7f1afec56fe4550bc885dd110eda023fe04fdade208f1f7427341f966da0,Gojira,"All The Tears",1
33dc2a2074bb029758bb642a37c08d4051345167b0d8c9899ac3bc89a1522bcd,e6cd637f954b5af5f17ae07cc979ee3f1edbf28cd380c78e288c02dda190bde5,Ranger,Ranger,1
be6bc74e504b62d6ba9f1023ef859e7a569005ebd328597cd81c6f8178d6481a,e6cd637f954b5af5f17ae07cc979ee3f1edbf28cd380c78e288c02dda190bde5,Ranger,"Supreme Evil",1
2208a32b28441a10595415c7cb47579fa8982079e6d5ef8828bb8561773d10ab,34a05e5f8ae8a601af1802a8eb3f00520668523ebe8edc31a17d33c18c2a6e7e,Borknagar,Roots,1
7428a2285b02392bb1f27cf909a33a0572cca18970794a91bedfcce7ba1dcdc7,a37771fa441334f59a28b52e4696a5150b629af302356bac041c1cca77fe5e27,Saxon,"Just Let Me Rock",1
9a8ad0e1c6ee834b9320746517ab545b15318c2477043dc4c62ab44e2a0c9035,0a50cf0b94d507e6d870e5413b903dd68e139408c5569f5e8ec56116e102a246,"The Scorpions","The Zoo",1
dec7a765415554820d41137be22b5db54302696bb509c83c8e7dbe021ff35507,3cb9b658138e376d06332068ea686dd53f0d4c515c3808916fb44603fe7f2b4c,Deicide,"In The Minds Of Evil",1
fed56802f0fa21479fc0244d73b2d97053d130f6fc2a8f2e55585857c0196152,02b8f3d1f1c8333d96e23195c3ddb32a9e2e38c1ef46169d67ebdb9292acea9d,Alghazanth,"Lilius Letiferum",1
d138a6783883e4c4f06dbdc8fe5cd4030e2b6d952b28dda942401265ec774401,e4804ef041427e4967e3f67de646db2ce54c460f6f4fca3caf799c6bb274343c,Kuolemanlaakso,"Musta Aurinko Nousee",1
567e920b4ebd2b95dc425840a92918eeb0496d5d61f511fbbbc8b1e430f83ea2,b73e0559e91fb2d887e9f290268ead1fd8b483063d8321b6ecd52af4eacf32fb,"Sleep Of Monsters",Christsonday,1
dafb079f434fd21db21ebd493fc1012475be9ad7e0643cd6a4e40fe34c623ec3,e99f0dbc76bfac6eb977b106fd4596e8a19a188e07e8cc8d597eaf89b5d42c6f,"End Of You","Upside Down",1
b26481455448490987a698eec5fb287e1a8b5eaa7b1be4db1c11ca6fc8a4dcce,4f3d0b89c6b6640bdfb53090ba87e04105d7bd52a1f86c47c41f7c542d0ce7ce,"Mad Hatter's Den","Sharks Of Power",1
8bd8bcbf35b153e8f0697fbaa68ea9835dca238a94bb782b1d3b70b211ec3ebe,0365b22d23c369dab1bc61c324635b2ab97688416e50772faa271254fef1bf15,Hamferd,"Deydir Vardar",1
206da245f671eec5fcd3646be2c760c408576e9dc523458c205edc62742edcf6,2534709bbd627d8987f04a815a72450f4ad8de14d7306384e0a76bf6e4445a7c,"Hanoi Rocks","Up around the bend",8
92d02a291e407b327e929e2e028d6d4ecd6a8eb55f432383f487617c3bf88618,d0d2b9b7277cd666c92da6cd067e7f6c0d28e89cc5165aed5dcbeb35f3d8dc02,"Black Sabbath","War pigs",10
a9b2d5f7eeafd5e46aabee5fea426e14b21261fa2811f4b58fe8112e6a0ce285,c6c2591d6e93ccd5fc440b6d316a5d824397509993ef6717943e05716ddf1a75,"Iron Maiden","Can I play with madness",8
7afc586e3240b926566cb763a625a04b01e41169907b7af29ec428df0d0fc5b0,cefa6d4df0cf888a8b3e77dd782da9d5667fde381089c70b96cb5213d0a9a294,"Guns N' Roses","It's so easy",7
8534ddc3e9f65a20503049c47ca66e3ac137694222d6873432916d5cd90b6d45,34bff991d8ee6bfa66ae0bbedbc9127ba4255ebeff02de6b80840369749b1a48,Nirvana,"Drain you",6
82e7204924e2c15e31ed115993dfd08b322a3557060f7662d063f3dcdad414fb,be6339fb428f482f3e4a7804fd0d4dc9931ce46f028375089072bcc92ede5453,"Pearl Jam","Even flow",5
08a48a9027ce71b761e01980f0f44780d5aa1c0880b8979c1681fca7af1eb7b3,2190746be73ccd122a957eec7f8ce08db54120a48f4cf8b3c27baac0fb9432b6,Ac/dc,"Shoot to thrill",9
2ce4d201527f64173db27f1533febbc4a477cf1aa2b4571840f77baa3afde4d3,9fb4c0ae8fda472506b7bb8fbfe297300a8e38544d254b42cfe8c9d7e9fd1abb,"Status Quo","Whatever you want",8
2061a2614d0307258c0e4941e70302c9d468828b6ff60baf8139f1bb0f42dd93,fa8384b29f5dbeb4676912c6e9264cc9d3fd7207ce5a256539f21d76f071df38,"The Rolling Stones","Start me up",5
ba1d87c06a85ead5b92e52a16877cd5d1954f4c962657c7713d1eb57565e6e76,4eafd7906c4a134dfbbcb77bc8985e184470a82b0f4928f6dc670e5516e9da1d,"Lacuna Coil","Our truth",4
78778d67948513f7353a78adcb9fcced71d448b4ea75dcb52402323ee24c2514,c32ee76011986d528b5a349a598f9762c1ef2a09b553247d2b7e827813791cd7,"Dire Straits","Calling Elvis",2
7dc966a0bff4aa78bc5606714691b9a426a940471ae1bfeb93aa48eecf3c55f8,20750a377629c7a47e0b4d98648cf4fee9f599fb876074123e59f8f26e250d40,"Kartellen & Aleks",Underklassmusik,165
b6a290392320fad6be93af232417d698166d06fca1b2d3213ce82c5b95748228,fc6fba48a28c321a1768595e1c12c7a3b2d7be71c884b8a5ff9f5cefa79e390f,"Slipping Stitches","Walk away from me",17
8f602de23c827b786312914edb4a87f43a8ffff3a1d4271000792f61f68f14b2,177bec5425719f7b04c3710b76b7326aacce9118293517778d856470a551ecf7,Markoolio,"Drömmen om Finland",3
e67bd58fe535d024a59f245a45f14294f250ea4653f0a9f6eeb57365e12d204c,d1323177c4e7d16a52a65445f0d24ef75a533310ace05ba15690425f4a7e46ff,Freestyle,"Vill ha dej",3
a4e26884a69cdafec19261e4aa0782ebcdcc8f284fe1ea6ea6c4963d5cb10b2b,891ed4109e2c7e93d13a49a0f18244ddb8a804e1f049139234ac81639d059b39,"Mack Beats","Lägg dig ner (feat. Julia Spada)",3
183fc5b8b196fed909210ec93b24f88cc2561f8e6b293cde67f5e1116a28e978,ed024806d83885888d1b8f8fa09e864c37a79a008e318dc0e12854d79887209c,Abidaz,"Nitti5 (feat. Robyn)",4
5798688fe84a68473c02c15eea2c1c51a185b3dc91a4eff9476d2df6c9541503,89a282db14063bd4abcd062207b99c896075536c54340929a06b880a025c497b,"Lady Gaga",Swine,2
4ffab2616b297730de49c5359f3a5d460b1e0c0b53f169efddad4566ad0f9156,02b49b47ad082455f1f36891ad0f2749585f19bf43cb149abe5d66353e387e1a,LIZ,"Underdogs (feat. Riff Raff)",3
6b731a053970b55a81f484cdecce4e4c05b2e267b9bcbd5a14e84fa10e0aadfc,1f5e71985f8b3ba88588857be69961dc5ca7f60ef946022fc3df7dbbf52ae88f,"Angel Haze ","Summertime Sadness",1
96fd5fec2dc7f9e363b34426157f634a1d8efe96ac62fd6d7a3abb14510056dd,3fd215256957c969308890676385d46550596b1b173a2272e2e20fc733b5d081,"Ryan Hemsworth","Wierd Life",1
3fa18327481dfe624a9ae341820619027571cafcb65d790093c66b5c9a14b6b4,29a1d0bdbe44e59d01835825980dc984a96dd94fb6870227377d5952f32d9293,"Chippy Nonstop","Bubblegum (feat. Kitty)",1
3c7b3b3a7914b680d033b5cf0fac24dbe8d8f9a81621d813e122795874014bad,31079c54b4c65529fd7b28c68900bc49d7041c0cb62fa451dd4311de141c1f28,Mapei,"Don't Wait",181
2dcd9f0e8fa108a8424930d3b868e36d859257154b0bdae44e1849557776aca0,503ecd0c933eeb6799022adc33d95d461d8b7acab9bb4ad5821abdb23814263a,M.I.A.,"Only 1 U",1
057036a5f3402d25e2adc7b740f3552538cb8425fe1dcf5737182ad93a5d9374,d843da472f80225e2e04d6a188f04da8f71f775a684ee7e85b7089ed4608e0d3,Gnucci,"Finders Keepers",3
a5601dcb6bb110bc01f31dacb6f9664aa351f5c802574690d6f26e884d1ec465,5294018aa105e0b5abde02b7f07dd4aad049006e82933af7fbf9617afebed5e5,"Little Jinder",Shh,4
ec3c2d2cd41fd2ba2ba939596bef39e14732824793201d863918ffd54aacd014,7d8e95a67fd6415f8d10cdffdafbaae14c74996857df6dbc3bf52f7490bc3669,"Frida Scar",Schhh,1
95e49b8e9206bf0f24ccc33727cf37d63c535580a559bc40ce7f1f4a1ad4145c,058bf2d07d424e6956f32a212bfbeb05aded3d400068f64fe0a46463fdaf59dd,"Meron Mangasha","Blått blod",3
042cb5e4ab402ef9537feeb0805570aa9f972b4378b10150ce03c3a1dedfe0f2,fee1133a5a6d0e73d69f3d200293dfc832333f5e51f028d7cf5252d6f9ee7085,"Djemba Djemba","Oh Ok Yeah That's Cool",1
d11f67e4ef4df5df093b3230811fa033ed8c624a3dd6616f67724cc1a1cad128,d474f27fcc6c0234c1b684060ee6a81962d4837775d015af0fae22a8faaf00db,"Chase & Status","International (Skrillex Remix)",2
da1c457b9f94def413ea7b7dba29875fa6c953dcc87a08feb93b6546f6b2dbf8,d596562027075affde7c0ce40961c8af2db246e2d70a019f6f3e5797fb43af5e,Lieminen,"Tääl on Lieminen (feat. Davo & Edu)",3
70f20c1da480a60ba9101b24a5bc68f4be7c76325c13f990fb99118e0cb8747d,6c62ff7fadcd9a0f4df8cc8bfaecacb27a0230875dc7106a5710c0ea949a62dc,"Pam Grier","Long Time Woman",1
c2f4b004d4b41918429312a99c8413fb717ad246f00a4c2870ca49e9ac7eb8c7,e88a0160474daa24b801702a515863bf725020df5f195c35f66fe2aa6d0851d9,"Keys N Krates","Treat Me Right",1
90058b24c021ccf873443cd061f2d334a7544ebde438d86c69b13cb04b534cea,c2ec2f990c42c765c921b4df18f67deba6e982b81077f2171a34a297d8db83ff,"Erik Hassle","Talk About It",2
552adb0544a922149a50f649e56af02803385e9569d5591b70b4c65d0c6f48a9,cc286478c0f14270bf8eb80f0d16dcca22d55f1efd537e4fb71f497ade8ea445,"Blood Orange","Always Let U Down",2
4f8d1e4a6a951e0e9ece0e3ad8f514c70f0aaa79b15b87ba840b4ec771e0cdd5,d237334138fc39e313d6c4e30d20d3df9501fa9c106c56c78469cfa64e48982e,"Azealia Banks","Hood Bitch",1
578b5eda64253ce15778ad36ff60e9ebafbce81cb303aa0182c1bcb7d4d44c26,d96d14f5564eeb355178395b04cdb970c3dc8d01f54d1b7adf0288820457899c,Kent,"Kungen är död",5
